RowID,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,,,,
325,Andhra Pradesh,GUNTUR,2016,Kharif     ,Arhar/Tur,18935,21832,,,,
326,Uttar Pradesh,KUSHI NAGAR,2013,Rabi       ,Turmeric,379,1689,,,,
327,Bihar,GOPALGANJ,2021,Rabi       ,Masoor,141,179,,,,
328,Puducherry,PONDICHERRY,2013,Kharif     ,Sesamum,94,75,,,,
329,Maharashtra,JALGAON,2013,Kharif     ,Sunflower,500,300,,,,
330,Madhya Pradesh,RATLAM,2010,Whole Year ,Grapes,83,0,,,,
331,Maharashtra,JALGAON,2005,Kharif     ,Pulses total,1207,635,,,,
332,Himachal Pradesh,MANDI,2009,Kharif     ,Rice,19762,33767,,,,
333,Rajasthan,HANUMANGARH,2011,Kharif     ,Other Kharif pulses,2,1,,,,
334,Madhya Pradesh,SHIVPURI,2006,Kharif     ,Sesamum,5400,2100,,,,
335,Haryana,MAHENDRAGARH,2015,Kharif     ,Groundnut,231,200,,,,
336,Haryana,PANIPAT,2010,Rabi       ,Rapeseed &Mustard,861,1000,,,,
337,West Bengal,HOWRAH,2014,Kharif     ,Jute,3845,70248,,,,
338,Chhattisgarh,MAHASAMUND,2018,Whole Year ,Sannhamp,139,48,,,,
339,Uttar Pradesh,SITAPUR,2018,Kharif     ,Sugarcane,120267,6065305,,,,
340,Andhra Pradesh,SPSR NELLORE,2018,Kharif     ,Ragi,23,23,,,,
341,Tamil Nadu,THE NILGIRIS,2006,Kharif     ,Rice,2611,9192,,,,
342,Bihar,BHOJPUR,2013,Whole Year ,Dry chillies,30,26,,,,
343,Chhattisgarh,KONDAGAON,2019,Rabi       ,Peas & beans (Pulses),295,79,,,,
344,Andhra Pradesh,CHITTOOR,2009,Whole Year ,Turmeric,69,341,,,,
345,Bihar,PURNIA,2015,Summer     ,Rice,18529,33267,,,,
346,Telangana ,MEDAK,2008,Rabi       ,Sesamum,175,34,,,,
347,Uttar Pradesh,SHAHJAHANPUR,2022,Rabi       ,Turmeric,22,62,,,,
348,Gujarat,SURAT,2019,Rabi       ,Other Cereals & Millets,200,200,,,,
349,Gujarat,BHARUCH,2011,Kharif     ,Sesamum,3500,900,,,,
350,Maharashtra,PUNE,2011,Kharif     ,Jowar,2900,4600,,,,
351,Maharashtra,BEED,2017,Rabi       ,Jowar,207000,172400,,,,
352,Karnataka,HAVERI,2007,Kharif     ,Dry ginger,84,1108,,,,
353,Maharashtra,CHANDRAPUR,2017,Kharif     ,Urad,200,100,,,,
354,Rajasthan,UDAIPUR,2018,Kharif     ,Sesamum,2612,591,,,,
355,Madhya Pradesh,REWA,2016,Kharif     ,Bajra,998,558,,,,
356,Assam,LAKHIMPUR,2013,Whole Year ,Arecanut,2893,2880,,,,
357,Assam,KOKRAJHAR,2016,Rabi       ,Urad,3397,1617,,,,
358,Madhya Pradesh,VIDISHA,2007,Rabi       ,Safflower,2,0,,,,
359,Bihar,KATIHAR,2014,Rabi       ,Rapeseed &Mustard,4968,2673,,,,
360,Nagaland,MOKOKCHUNG,2011,Whole Year ,Tea,150,310,,,,
361,Haryana,YAMUNANAGAR,2006,Rabi       ,Wheat,63403,252000,,,,
362,Uttar Pradesh,BALLIA,2020,Rabi       ,Maize,4525,14168,,,,
363,Uttar Pradesh,BALRAMPUR,2015,Rabi       ,Onion,42,587,,,,
364,Uttarakhand,CHAMPAWAT,2015,Rabi       ,Gram,12,5,,,,
365,Maharashtra,GADCHIROLI,2012,Kharif     ,Other Cereals & Millets,500,300,,,,
366,Uttar Pradesh,HATHRAS,2020,Summer     ,Sunflower,16,12,,,,
367,Andhra Pradesh,VISAKHAPATANAM,2011,Rabi       ,Onion,164,1805,,,,
368,Assam,KARIMGANJ,2019,Kharif     ,Jute,66,612,,,,
369,Chandigarh,CHANDIGARH,2015,Rabi       ,Wheat,600,2800,,,,
370,Maharashtra,PARBHANI,2009,Whole Year ,Sugarcane,12100,1071300,,,,
371,Uttar Pradesh,PRATAPGARH,2013,Whole Year ,Garlic,7,30,,,,
372,Manipur,BISHNUPUR,2011,Whole Year ,Sugarcane,120,3920,,,,
373,Haryana,ROHTAK,2007,Whole Year ,Onion,30,400,,,,
374,Maharashtra,NASHIK,2017,Kharif     ,Maize,140900,318400,,,,
375,Uttar Pradesh,FARRUKHABAD,2019,Summer     ,Onion,490,6942,,,,
376,Karnataka,UTTAR KANNAD,2021,Rabi       ,Ragi,1,1,,,,
377,Gujarat,ANAND,2018,Kharif     ,Bajra,28000,36000,,,,
378,Bihar,AURANGABAD,2014,Rabi       ,Barley,1562,1250,,,,
379,Gujarat,KACHCHH,2017,Kharif     ,Bajra,55200,47900,,,,
380,Uttar Pradesh,PRATAPGARH,2010,Rabi       ,Rapeseed &Mustard,1605,1181,,,,
381,West Bengal,NADIA,2008,Autumn     ,Rice,53425,98840,,,,
382,Uttar Pradesh,KAUSHAMBI,2012,Whole Year ,Onion,197,2150,,,,
383,Karnataka,KOPPAL,2017,Kharif     ,Gram,6518,1319,,,,
384,Assam,JORHAT,2012,Rabi       ,Masoor,315,156,,,,
385,Andhra Pradesh,KRISHNA,2021,Rabi       ,Rapeseed &Mustard,622,200,,,,
386,Arunachal Pradesh,TAWANG,2010,Whole Year ,Potato,1110,5550,,,,
387,Andhra Pradesh,SRIKAKULAM,2016,Rabi       ,Moong(Green Gram),28895,11182,,,,
388,Uttar Pradesh,MAINPURI,2012,Rabi       ,Rapeseed &Mustard,7962,9594,,,,
389,Kerala,PATHANAMTHITTA,2010,Whole Year ,Banana,2055,18389,,,,
390,Bihar,MUNGER,2012,Summer     ,Moong(Green Gram),100,46,,,,
391,Nagaland,WOKHA,2012,Kharif     ,Moong(Green Gram),140,120,,,,
392,Maharashtra,KOLHAPUR,2006,Kharif     ,Other Cereals & Millets,5300,3000,,,,
393,Himachal Pradesh,UNA,2007,Kharif     ,Peas & beans (Pulses),3,3,,,,
394,Tamil Nadu,VILLUPURAM,2006,Whole Year ,Dry chillies,492,296,,,,
395,Uttar Pradesh,ETAH,2010,Summer     ,Urad,725,302,,,,
396,Chhattisgarh,MAHASAMUND,2015,Whole Year ,Dry ginger,7,7,,,,
397,Uttar Pradesh,BANDA,2014,Kharif     ,Maize,20,26,,,,
398,Bihar,JAMUI,2022,Rabi       ,Wheat,11332,13236,,,,
399,Gujarat,VADODARA,2018,Whole Year ,Sugarcane,7700,470000,,,,
400,Bihar,SAHARSA,2009,Summer     ,Maize,12577,33349,,,,
401,Bihar,NALANDA,2021,Kharif     ,Ragi,1,1,,,,
402,Madhya Pradesh,DINDORI,2014,Whole Year ,Coriander,245,34,,,,
403,West Bengal,MEDINIPUR WEST,2008,Kharif     ,Sunflower,3,8,,,,
404,Rajasthan,SAWAI MADHOPUR,2010,Kharif     ,Jowar,5955,910,,,,
405,Uttar Pradesh,HATHRAS,2015,Rabi       ,Rapeseed &Mustard,13870,14158,,,,
406,Uttar Pradesh,ETAWAH,2016,Rabi       ,Masoor,1,1,,,,
407,Uttar Pradesh,JALAUN,2021,Kharif     ,Moong(Green Gram),1182,294,,,,
408,Rajasthan,JHALAWAR,2015,Kharif     ,Other Kharif pulses,86,31,,,,
409,Chhattisgarh,JANJGIR-CHAMPA,2010,Rabi       ,Horse-gram,16,5,,,,
410,West Bengal,JALPAIGURI,2017,Kharif     ,Jute,39296,515442,,,,
411,Uttar Pradesh,BAHRAICH,2007,Summer     ,Rice,4,7,,,,
412,Chhattisgarh,BALODA BAZAR,2021,Kharif     ,Sesamum,817,218,,,,
413,Karnataka,KODAGU,2014,Whole Year ,Sweet potato,43,269,,,,
414,Uttar Pradesh,JAUNPUR,2018,Summer     ,Maize,316,463,,,,
415,Telangana ,MAHBUBNAGAR,2014,Kharif     ,Ragi,3181,4873,,,,
416,Punjab,HOSHIARPUR,2006,Rabi       ,Masoor,1200,600,,,,
417,Odisha,GANJAM,2011,Kharif     ,Moong(Green Gram),56336,12731.9,,,,
418,Himachal Pradesh,SIRMAUR,2015,Rabi       ,Rapeseed &Mustard,1085,221,,,,
419,Assam,DARRANG,2020,Rabi       ,Linseed,480,304,,,,
420,Uttarakhand,CHAMPAWAT,2019,Rabi       ,Other Cereals & Millets,124,105,,,,
421,Andhra Pradesh,KRISHNA,2011,Whole Year ,Citrus Fruit,646,3418,,,,
422,Uttar Pradesh,AURAIYA,2019,Kharif     ,Guar seed,59,48,,,,
423,Odisha,NUAPADA,2008,Rabi       ,Wheat,78,75.8,,,,
424,Maharashtra,NASHIK,2012,Whole Year ,Cotton(lint),14100,20000,,,,
425,Assam,KAMRUP METRO,2014,Whole Year ,Onion,56,168,,,,
426,Karnataka,BANGALORE RURAL,2009,Summer     ,Maize,417,1097,,,,
427,Gujarat,BHARUCH,2012,Rabi       ,Other  Rabi pulses,100,0,,,,
428,Odisha,KHORDHA,2007,Rabi       ,Rapeseed &Mustard,920,290,,,,
429,Uttar Pradesh,FARRUKHABAD,2022,Summer     ,Maize,1402,2493,,,,
430,Tamil Nadu,PERAMBALUR,2015,Whole Year ,Onion,7633,70717,,,,
431,Bihar,ARWAL,2012,Whole Year ,Garlic,10,15,,,,
432,Andhra Pradesh,KADAPA,2019,Kharif     ,Jowar,5273,3317,,,,
433,Uttar Pradesh,AMBEDKAR NAGAR,2014,Summer     ,Sunflower,51,76,,,,
434,Uttar Pradesh,AGRA,2016,Rabi       ,Masoor,353,311,,,,
435,Bihar,MADHEPURA,2008,Summer     ,Rice,551,822,,,,
436,Uttar Pradesh,MATHURA,2007,Kharif     ,Cotton(lint),868,541,,,,
437,Gujarat,BHARUCH,2013,Whole Year ,Banana,10300,690500,,,,
438,Maharashtra,DHULE,2012,Kharif     ,Maize,8900,21100,,,,
439,Andhra Pradesh,EAST GODAVARI,2005,Kharif     ,Samai,2000,800,,,,
440,Arunachal Pradesh,UPPER SIANG,2021,Kharif     ,Rice,6615,8510,,,,
441,Andhra Pradesh,WEST GODAVARI,2012,Rabi       ,Maize,21512,134988,,,,
442,Bihar,LAKHISARAI,2012,Whole Year ,Onion,61,356,,,,
443,West Bengal,PURULIA,2007,Kharif     ,Maize,8893,13970,,,,
444,Uttar Pradesh,KHERI,2020,Summer     ,Small millets,3,4,,,,
445,Assam,KAMRUP METRO,2015,Whole Year ,Onion,63,185,,,,
446,Tamil Nadu,TIRUCHIRAPPALLI,2012,Kharif     ,Bajra,3349,1391,,,,
447,Madhya Pradesh,PANNA,2010,Whole Year ,Mango,395,0,,,,
448,Tamil Nadu,SIVAGANGA,2014,Whole Year ,Bajra,4,6,,,,
449,Odisha,GANJAM,2023,Summer     ,Maize,29,75.9,,,,
450,Bihar,SHEIKHPURA,2015,Kharif     ,Groundnut,2,1,,,,
451,Assam,TINSUKIA,2018,Winter     ,Rice,58281,115844,,,,
452,Uttar Pradesh,SHRAVASTI,2006,Rabi       ,Barley,399,974,,,,
453,Bihar,SIWAN,2008,Rabi       ,Safflower,2,2,,,,
454,Bihar,PURNIA,2009,Kharif     ,Rice,20748,43473,,,,
455,Rajasthan,GANGANAGAR,2018,Whole Year ,Sugarcane,2500,172481,,,,
456,Uttar Pradesh,KUSHI NAGAR,2010,Summer     ,Moong(Green Gram),166,96,,,,
457,Rajasthan,AJMER,2018,Rabi       ,Gram,111133,92407,,,,
458,Odisha,KHORDHA,2010,Whole Year ,Garlic,290,900,,,,
459,Kerala,IDUKKI,2009,Whole Year ,Turmeric,349,703,,,,
460,Kerala,IDUKKI,2015,Whole Year ,Cashewnut,1617,588,,,,
461,Sikkim,NORTH DISTRICT,2016,Rabi       ,Wheat,380,320,,,,
462,Madhya Pradesh,MANDSAUR,2011,Whole Year ,Sugarcane,5,180,,,,
463,Maharashtra,JALGAON,2014,Kharif     ,Urad,56500,29900,,,,
464,Maharashtra,CHANDRAPUR,2007,Rabi       ,Sesamum,1000,300,,,,
465,Maharashtra,NANDED,2018,Kharif     ,Rice,5200,2700,,,,
466,Gujarat,BANAS KANTHA,2014,Kharif     ,Urad,2900,1400,,,,
467,Tamil Nadu,THE NILGIRIS,2021,Whole Year ,Garlic,189,1049,,,,
468,Tripura,WEST TRIPURA,2018,Kharif     ,Sesamum,439,252,,,,
469,Karnataka,MANDYA,2014,Rabi       ,Horse-gram,66900,9597,,,,
470,Uttar Pradesh,ETAH,2010,Kharif     ,Sesamum,354,57,,,,
471,Arunachal Pradesh,LOWER DIBANG VALLEY,2014,Whole Year ,Dry chillies,60,72,,,,
472,Madhya Pradesh,BHOPAL,2017,Whole Year ,Arhar/Tur,1651,1103,,,,
473,Bihar,PURBI CHAMPARAN,2013,Kharif     ,Arhar/Tur,1347,2139,,,,
474,Madhya Pradesh,SIDHI,2021,Kharif     ,Arhar/Tur,18643,5890,,,,
475,Tamil Nadu,DINDIGUL,2019,Whole Year ,Cashewnut,415,109,,,,
476,Haryana,GURGAON,2017,Whole Year ,Sugarcane,5,0,,,,
477,Arunachal Pradesh,UPPER SUBANSIRI,2009,Whole Year ,Potato,800,6000,,,,
478,Jammu and Kashmir ,KATHUA,2016,Rabi       ,Linseed,52,20.2,,,,
479,Bihar,KHAGARIA,2007,Rabi       ,Other  Rabi pulses,293,238,,,,
480,Bihar,DARBHANGA,2005,Whole Year ,Sannhamp,1,1,,,,
481,Bihar,BHAGALPUR,2010,Summer     ,Moong(Green Gram),406,247,,,,
482,West Bengal,MURSHIDABAD,2022,Rabi       ,Maize,4291,19786,,,,
483,Karnataka,BELGAUM,2005,Kharif     ,Horse-gram,10520,3578,,,,
484,Gujarat,JUNAGADH,2019,Kharif     ,Rice,200,500,,,,
485,Karnataka,DHARWAD,2018,Kharif     ,Peas & beans (Pulses),20,179,,,,
486,Karnataka,MANDYA,2022,Whole Year ,Tapioca,2,18,,,,
487,Odisha,KHORDHA,2016,Winter     ,Horse-gram,966,297.5,,,,
488,Assam,KAMRUP,2014,Kharif     ,Maize,149,93,,,,
489,Madhya Pradesh,BETUL,2010,Kharif     ,Arhar/Tur,21873,12362,,,,
490,Assam,JORHAT,2010,Whole Year ,Papaya,234,3627,,,,
491,Bihar,SIWAN,2013,Whole Year ,Sannhamp,171,139,,,,
492,Bihar,JEHANABAD,2020,Kharif     ,Moong(Green Gram),184,188,,,,
493,Assam,KOKRAJHAR,2017,Whole Year ,Dry ginger,351,2249,,,,
494,Madhya Pradesh,HARDA,2007,Rabi       ,Jowar,126,184,,,,
495,Goa,SOUTH GOA,2016,Kharif     ,Groundnut,2,0,,,,
496,Andhra Pradesh,SRIKAKULAM,2008,Kharif     ,Maize,242,630,,,,
497,Karnataka,BENGALURU URBAN,2014,Rabi       ,Horse-gram,607,191,,,,
498,Bihar,MUNGER,2005,Kharif     ,Maize,8227,6116,,,,
499,Chhattisgarh,DHAMTARI,2008,Kharif     ,Jowar,91,62,,,,
500,Tamil Nadu,ERODE,2021,Rabi       ,Sunflower,27,27,,,,
501,Assam,JORHAT,2013,Whole Year ,Banana,2565,34515,,,,
502,Uttar Pradesh,HAMIRPUR,2014,Kharif     ,Bajra,626,542,,,,
503,Madhya Pradesh,DINDORI,2018,Kharif     ,Arhar/Tur,7274,1312,,,,
504,Madhya Pradesh,SATNA,2007,Kharif     ,Urad,12280,4805,,,,
505,Uttar Pradesh,LALITPUR,2022,Kharif     ,Sesamum,6594,1147,,,,
506,Telangana ,NIZAMABAD,2010,Kharif     ,Jowar,3354,2573,,,,
507,Maharashtra,WASHIM,2012,Rabi       ,Gram,24700,8900,,,,
508,Arunachal Pradesh,TAWANG,2008,Kharif     ,Rice,902,1205,,,,
509,West Bengal,BIRBHUM,2019,Summer     ,Rice,57912,180053,,,,
510,Odisha,KHORDHA,2015,Winter     ,Rice,103000,157000,,,,
511,Chhattisgarh,BILASPUR,2020,Rabi       ,Rapeseed &Mustard,1804,793,,,,
512,Rajasthan,JALORE,2016,Whole Year ,Tobacco,250,225,,,,
513,Uttarakhand,PITHORAGARH,2010,Kharif     ,Other Kharif pulses,1861,1037,,,,
514,Rajasthan,UDAIPUR,2017,Rabi       ,Gram,4585,4891,,,,
515,Telangana ,KHAMMAM,2010,Kharif     ,Cotton(lint),70138,117172,,,,
516,Nagaland,MOKOKCHUNG,2020,Rabi       ,Blackgram,70,50,,,,
517,Telangana ,KHAMMAM,2013,Kharif     ,Onion,1,13,,,,
518,Jammu and Kashmir ,REASI,2021,Rabi       ,Peas & beans (Pulses),1,0.6,,,,
519,Bihar,SAMASTIPUR,2012,Whole Year ,Garlic,245,369,,,,
520,Bihar,GOPALGANJ,2015,Autumn     ,Maize,7375,3850,,,,
521,Kerala,KOLLAM,2015,Whole Year ,Dry ginger,441,1125,,,,
522,Madhya Pradesh,GWALIOR,2021,Kharif     ,Moong(Green Gram),379,173,,,,
523,Karnataka,BANGALORE RURAL,2020,Summer     ,Rice,13,41,,,,
524,Gujarat,VADODARA,2006,Summer     ,Bajra,5900,10900,,,,
525,Madhya Pradesh,JABALPUR,2012,Whole Year ,Sweet potato,32,261,,,,
526,Chhattisgarh,BASTAR,2020,Kharif     ,Ragi,1950,580,,,,
527,Gujarat,VALSAD,2016,Rabi       ,Gram,700,700,,,,
528,Chhattisgarh,JASHPUR,2014,Kharif     ,Ragi,595,145,,,,
529,Assam,HAILAKANDI,2015,Kharif     ,Sesamum,65,24,,,,
530,Tamil Nadu,ARIYALUR,2019,Whole Year ,Castor seed,38,8,,,,
531,Chhattisgarh,DURG,2017,Kharif     ,Castor seed,7,2,,,,
532,Chhattisgarh,RAJNANDGAON,2012,Whole Year ,Dry chillies,640,452,,,,
533,Haryana,MEWAT,2015,Whole Year ,Garlic,3,0,,,,
534,West Bengal,COOCHBEHAR,2017,Kharif     ,Niger seed,1730,1323,,,,
535,Maharashtra,SANGLI,2011,Kharif     ,Small millets,200,100,,,,
536,Odisha,ANUGUL,2011,Whole Year ,Dry chillies,3550,3020,,,,
537,Uttar Pradesh,BALRAMPUR,2015,Summer     ,Onion,105,2011,,,,
538,Tamil Nadu,THIRUVARUR,2013,Kharif     ,Small millets,2,2,,,,
539,Tamil Nadu,SALEM,2018,Whole Year ,Sugarcane,12339,1302343,,,,
540,Uttar Pradesh,SHRAVASTI,2011,Rabi       ,Gram,148,101,,,,
541,Tamil Nadu,VILLUPURAM,2019,Rabi       ,Groundnut,12299,43233,,,,
542,Tamil Nadu,PERAMBALUR,2019,Whole Year ,Onion,8160,61551,,,,
543,Madhya Pradesh,NARSINGHPUR,2015,Kharif     ,Sannhamp,11,6,,,,
544,Andhra Pradesh,WEST GODAVARI,2008,Kharif     ,Samai,72,31,,,,
545,Gujarat,KHEDA,2012,Kharif     ,Moong(Green Gram),1400,600,,,,
546,Madhya Pradesh,NEEMUCH,2012,Kharif     ,Rice,11,5,,,,
547,Karnataka,TUMKUR,2019,Kharif     ,Urad,611,224,,,,
548,Karnataka,DHARWAD,2010,Whole Year ,Tomato,661,2383,,,,
549,Gujarat,AMRELI,2014,Kharif     ,Sesamum,30300,9900,,,,
550,Bihar,BUXAR,2012,Winter     ,Rice,58545,22366,,,,
551,Uttar Pradesh,MAHARAJGANJ,2013,Whole Year ,Sweet potato,3,39,,,,
552,Uttar Pradesh,FAIZABAD,2021,Summer     ,Onion,152,1890,,,,
553,Madhya Pradesh,KHARGONE,2011,Whole Year ,Turmeric,5,5,,,,
554,Odisha,JHARSUGUDA,2007,Kharif     ,Groundnut,830,1000,,,,
555,Rajasthan,NAGAUR,2008,Whole Year ,Guar seed,277121,45558,,,,
556,Maharashtra,BEED,2009,Kharif     ,Arhar/Tur,44300,11200,,,,
557,Tamil Nadu,TIRUVANNAMALAI,2013,Whole Year ,Cashewnut,2,1,,,,
558,Andhra Pradesh,GUNTUR,2017,Rabi       ,Groundnut,3588,9914,,,,
559,Uttar Pradesh,GORAKHPUR,2020,Rabi       ,Maize,9,28,,,,
560,Karnataka,MANDYA,2012,Kharif     ,Jowar,1253,952,,,,
561,Uttar Pradesh,KUSHI NAGAR,2020,Kharif     ,Urad,22,14,,,,
562,Punjab,FIROZEPUR,2015,Rabi       ,Rapeseed &Mustard,4000,5000,,,,
563,Bihar,PURNIA,2005,Rabi       ,Wheat,57876,101786,,,,
564,Odisha,PURI,2011,Rabi       ,Rapeseed &Mustard,49,4.2,,,,
565,Rajasthan,CHITTORGARH,2013,Rabi       ,Masoor,1956,1676,,,,
566,Uttar Pradesh,MUZAFFARNAGAR,2022,Rabi       ,Peas & beans (Pulses),37,28,,,,
567,Gujarat,PANCH MAHALS,2010,Kharif     ,Moth,100,100,,,,
568,Uttar Pradesh,BAHRAICH,2021,Rabi       ,Linseed,36,15,,,,
569,Madhya Pradesh,ANUPPUR,2015,Whole Year ,Sugarcane,7,160,,,,
570,Uttar Pradesh,BALRAMPUR,2007,Rabi       ,Gram,4663,3043,,,,
571,Kerala,THIRUVANANTHAPURAM,2020,Whole Year ,Arecanut,1024,577,,,,
572,Madhya Pradesh,KHARGONE,2010,Whole Year ,Garlic,90,252,,,,
573,Assam,JORHAT,2013,Kharif     ,Castor seed,13,5,,,,
574,Maharashtra,RATNAGIRI,2013,Kharif     ,Groundnut,200,200,,,,
575,Madhya Pradesh,GWALIOR,2006,Rabi       ,Rapeseed &Mustard,63700,46400,,,,
576,Madhya Pradesh,BARWANI,2011,Kharif     ,Other Kharif pulses,23361,7814,,,,
577,Andhra Pradesh,SPSR NELLORE,2011,Whole Year ,Orange,1867,28309,,,,
578,Jharkhand,PALAMU,2010,Autumn     ,Ragi,741.37,710.97,,,,
579,Punjab,PATIALA,2009,Whole Year ,Sugarcane,4000,280000,,,,
580,Madhya Pradesh,REWA,2008,Whole Year ,Dry chillies,151,41,,,,
581,Nagaland,WOKHA,2013,Rabi       ,Rapeseed &Mustard,1920,1230,,,,
582,Rajasthan,SIROHI,2016,Whole Year ,Potato,116,348,,,,
583,Haryana,REWARI,2019,Kharif     ,Castor seed,1,0,,,,
584,Assam,MARIGAON,2022,Kharif     ,Niger seed,174,91,,,,
585,Nagaland,ZUNHEBOTO,2010,Rabi       ,Other  Rabi pulses,1570,1300,,,,
586,Rajasthan,BARAN,2008,Rabi       ,Wheat,89194,186595,,,,
587,Bihar,DARBHANGA,2007,Rabi       ,Masoor,2976,1640,,,,
588,Kerala,ERNAKULAM,2013,Whole Year ,Turmeric,568,1427,,,,
589,Odisha,BALANGIR,2016,Autumn     ,Ragi,1347,544.2,,,,
590,Tamil Nadu,DINDIGUL,2017,Whole Year ,Potato,2796,41494,,,,
591,Madhya Pradesh,DEWAS,2018,Kharif     ,Jowar,7275,9174,,,,
592,West Bengal,MURSHIDABAD,2011,Summer     ,Rice,130991,431128,,,,
593,Haryana,ROHTAK,2007,Kharif     ,Bajra,16938,14000,,,,
594,Uttar Pradesh,PRATAPGARH,2022,Kharif     ,Sugarcane,846,55651,,,,
595,Punjab,MANSA,2005,Kharif     ,Groundnut,1000,1000,,,,
596,Assam,KAMRUP,2019,Rabi       ,Dry chillies,1993,1187,,,,
597,Tamil Nadu,TIRUVANNAMALAI,2016,Whole Year ,Cotton(lint),954,2425,,,,
598,Karnataka,UDUPI,2012,Whole Year ,Arecanut,5019,8954,,,,
599,Maharashtra,NANDED,2011,Kharif     ,other oilseeds,1700,400,,,,
600,Assam,CHIRANG,2017,Rabi       ,Linseed,343,148,,,,
601,Uttar Pradesh,MUZAFFARNAGAR,2015,Kharif     ,Rice,22302,55911,,,,
602,Tamil Nadu,KRISHNAGIRI,2020,Kharif     ,Horse-gram,21937,8068,,,,
603,Himachal Pradesh,BILASPUR,2010,Kharif     ,Groundnut,2,1,,,,
604,Maharashtra,HINGOLI,2015,Rabi       ,Safflower,321,236,,,,
605,Chhattisgarh,SUKMA,2020,Kharif     ,Groundnut,1,2,,,,
606,Tamil Nadu,CUDDALORE,2019,Whole Year ,Arhar/Tur,23,20,,,,
607,Nagaland,MON,2020,Rabi       ,Linseed,550,450,,,,
608,Himachal Pradesh,KANGRA,2009,Rabi       ,Wheat,96130,156903,,,,
609,Tamil Nadu,TIRUNELVELI,2017,Whole Year ,Ragi,103,435,,,,
610,Assam,SIVASAGAR,2009,Rabi       ,Wheat,373,441,,,,
611,Gujarat,PATAN,2015,Whole Year ,Tobacco,100,100,,,,
612,Telangana ,KARIMNAGAR,2019,Kharif     ,Other Kharif pulses,42,44,,,,
613,Himachal Pradesh,SIRMAUR,2016,Kharif     ,Peas & beans (Pulses),489,811,,,,
614,Uttar Pradesh,BAHRAICH,2019,Kharif     ,Small millets,54,50,,,,
615,Meghalaya,WEST KHASI HILLS,2006,Rabi       ,Other  Rabi pulses,22,21,,,,
616,Madhya Pradesh,BHIND,2011,Whole Year ,Other Vegetables,654,0,,,,
617,Karnataka,BANGALORE RURAL,2015,Rabi       ,Horse-gram,1081,510,,,,
618,Odisha,KHORDHA,2022,Winter     ,Moong(Green Gram),50,19.2,,,,
619,Karnataka,HAVERI,2019,Summer     ,Rice,4917,16340,,,,
620,Maharashtra,SANGLI,2019,Rabi       ,Rapeseed &Mustard,300,200,,,,
621,Tripura,NORTH TRIPURA,2020,Kharif     ,Urad,91,49,,,,
622,Karnataka,BELGAUM,2019,Kharif     ,Arhar/Tur,4160,1636,,,,
623,Madhya Pradesh,SATNA,2010,Kharif     ,Rice,101971,67306,,,,
624,Maharashtra,BEED,2015,Rabi       ,Rapeseed &Mustard,7,2,,,,
625,Odisha,SAMBALPUR,2014,Winter     ,Groundnut,11,8.4,,,,
626,Assam,CACHAR,2013,Rabi       ,Urad,896,439,,,,
627,Karnataka,KODAGU,2007,Whole Year ,Dry chillies,595,1164,,,,
628,Chhattisgarh,SUKMA,2022,Kharif     ,Groundnut,1,2,,,,
629,Chhattisgarh,BALRAMPUR,2021,Rabi       ,Masoor,570,161,,,,
630,Gujarat,KHEDA,2007,Kharif     ,Other Kharif pulses,700,400,,,,
631,Bihar,BEGUSARAI,2018,Rabi       ,Rapeseed &Mustard,9017,16438,,,,
632,Bihar,PURNIA,2015,Kharif     ,Mesta,2564,18959,,,,
633,Chhattisgarh,JANJGIR-CHAMPA,2009,Kharif     ,Jowar,3,2,,,,
634,Uttarakhand,NAINITAL,2012,Rabi       ,Masoor,446,342,,,,
635,Andhra Pradesh,SPSR NELLORE,2011,Rabi       ,Moong(Green Gram),3463,1396,,,,
636,Jammu and Kashmir ,ANANTNAG,2013,Kharif     ,Other Kharif pulses,401,210.5,,,,
637,Assam,KARBI ANGLONG,2010,Rabi       ,Gram,531,263,,,,
638,Haryana,HISAR,2017,Rabi       ,Gram,10579,7000,,,,
639,Bihar,KATIHAR,2005,Rabi       ,Barley,578,596,,,,
640,Assam,DIBRUGARH,2022,Rabi       ,Black pepper,95,177,,,,
641,Karnataka,CHITRADURGA,2009,Kharif     ,Jowar,12836,18512,,,,
642,Tamil Nadu,THANJAVUR,2012,Kharif     ,Other Kharif pulses,2,1,,,,
643,Madhya Pradesh,GUNA,2016,Rabi       ,Safflower,226,46,,,,
644,Punjab,FATEHGARH SAHIB,2009,Rabi       ,Wheat,85000,418000,,,,
645,Punjab,MOGA,2012,Kharif     ,Rice,164000,731000,,,,
646,Madhya Pradesh,BURHANPUR,2020,Whole Year ,Garlic,5,23,,,,
647,Madhya Pradesh,BARWANI,2007,Whole Year ,Onion,609,3587,,,,
648,Odisha,SUNDARGARH,2007,Kharif     ,Dry chillies,3730,3020,,,,
649,Assam,DHUBRI,2008,Rabi       ,Other  Rabi pulses,8930,5617,,,,
650,Madhya Pradesh,ASHOKNAGAR,2021,Rabi       ,Moong(Green Gram),96,104,,,,
651,Madhya Pradesh,HOSHANGABAD,2015,Rabi       ,Peas & beans (Pulses),1131,532,,,,
652,Arunachal Pradesh,UPPER SUBANSIRI,2016,Kharif     ,Rice,5839,7739,,,,
653,Uttar Pradesh,MAHOBA,2007,Rabi       ,Gram,42935,29051,,,,
